#
#    Period, Days, T      Frequency, 1/Days, v      Periodogram, I(v)
#
  0.142926829268293E+03   0.699658703071672E-02   0.948948602908253E-02
  0.142579075425791E+03   0.701365187713311E-02   0.246135588354893E-01
  0.142233009708738E+03   0.703071672354949E-02   0.715834558710822E-01
  0.141888619854722E+03   0.704778156996587E-02   0.146412375426977E+00
  0.141545893719807E+03   0.706484641638225E-02   0.238696829285990E+00
  0.141204819277108E+03   0.708191126279864E-02   0.332375102687647E+00
  0.140865384615385E+03   0.709897610921502E-02   0.408555498890979E+00
  0.140527577937650E+03   0.711604095563140E-02   0.450075851170041E+00
  0.140191387559809E+03   0.713310580204778E-02   0.446312642879500E+00
  0.139856801909308E+03   0.715017064846417E-02   0.396638356837620E+00
  0.139523809523810E+03   0.716723549488055E-02   0.311264194044813E+00
  0.139192399049881E+03   0.718430034129693E-02   0.209020091287912E+00
  0.138862559241706E+03   0.720136518771331E-02   0.112253172781265E+00
  0.138534278959811E+03   0.721843003412969E-02   0.407713377405480E-01
  0.138207547169811E+03   0.723549488054608E-02   0.638258661878092E-02
  0.137882352941176E+03   0.725255972696246E-02   0.991022037096984E-02
  0.137558685446009E+03   0.726962457337884E-02   0.416727387853935E-01
  0.137236533957845E+03   0.728668941979522E-02   0.852466849303351E-01
  0.136915887850467E+03   0.730375426621160E-02   0.123257308583480E+00
  0.136596736596737E+03   0.732081911262799E-02   0.143250126136287E+00
  0.136279069767442E+03   0.733788395904437E-02   0.141693096180449E+00
  0.135962877030162E+03   0.735494880546075E-02   0.124793097434637E+00
  0.135648148148148E+03   0.737201365187713E-02   0.105808692645600E+00
  0.135334872979215E+03   0.738907849829352E-02   0.999587280585748E-01
  0.135023041474654E+03   0.740614334470990E-02   0.118516600173351E+00
  0.134712643678161E+03   0.742320819112628E-02   0.164313804160586E+00
  0.134403669724771E+03   0.744027303754266E-02   0.230067222602151E+00
  0.134096109839817E+03   0.745733788395904E-02   0.300253628482264E+00
  0.133789954337900E+03   0.747440273037543E-02   0.355841065894489E+00
  0.133485193621868E+03   0.749146757679181E-02   0.380391248665290E+00
  0.133181818181818E+03   0.750853242320819E-02   0.365507302492495E+00
  0.132879818594104E+03   0.752559726962457E-02   0.313826243100509E+00
  0.132579185520362E+03   0.754266211604096E-02   0.238594077925589E+00
  0.132279909706546E+03   0.755972696245734E-02   0.159944608993853E+00
  0.131981981981982E+03   0.757679180887372E-02   0.990952952630847E-01
  0.131685393258427E+03   0.759385665529010E-02   0.722368248298239E-01
  0.131390134529148E+03   0.761092150170649E-02   0.859861121582077E-01
  0.131096196868009E+03   0.762798634812287E-02   0.135693131579518E+00
  0.130803571428571E+03   0.764505119453925E-02   0.207132121885475E+00
  0.130512249443207E+03   0.766211604095563E-02   0.280793743097352E+00
  0.130222222222222E+03   0.767918088737201E-02   0.337518408898434E+00
  0.129933481152993E+03   0.769624573378840E-02   0.363734711432477E+00
  0.129646017699115E+03   0.771331058020478E-02   0.354842545694389E+00
  0.129359823399558E+03   0.773037542662116E-02   0.315873314436286E+00
  0.129074889867841E+03   0.774744027303754E-02   0.259463144247947E+00
  0.128791208791209E+03   0.776450511945392E-02   0.201878228128489E+00
  0.128508771929825E+03   0.778156996587031E-02   0.158247312885083E+00
  0.128227571115974E+03   0.779863481228669E-02   0.138535425372135E+00
  0.127947598253275E+03   0.781569965870307E-02   0.145120284850470E+00
  0.127668845315904E+03   0.783276450511946E-02   0.172611323922773E+00
  0.127391304347826E+03   0.784982935153584E-02   0.209720715077825E+00
  0.127114967462039E+03   0.786689419795222E-02   0.242616106029735E+00
  0.126839826839827E+03   0.788395904436860E-02   0.258819978353942E+00
  0.126565874730022E+03   0.790102389078498E-02   0.250540045758016E+00
  0.126293103448276E+03   0.791808873720137E-02   0.216778899383353E+00
  0.126021505376344E+03   0.793515358361775E-02   0.163633045156695E+00
  0.125751072961373E+03   0.795221843003413E-02   0.102911827792760E+00
  0.125481798715203E+03   0.796928327645051E-02   0.492130760340617E-01
  0.125213675213675E+03   0.798634812286689E-02   0.163342598367690E-01
  0.124946695095949E+03   0.800341296928328E-02   0.137875713425315E-01
  0.124680851063830E+03   0.802047781569966E-02   0.441949666027274E-01
  0.124416135881104E+03   0.803754266211604E-02   0.102287386194210E+00
  0.124152542372881E+03   0.805460750853242E-02   0.175803067867062E+00
  0.123890063424947E+03   0.807167235494881E-02   0.248152420653746E+00
  0.123628691983122E+03   0.808873720136519E-02   0.302324254348287E+00
  0.123368421052632E+03   0.810580204778157E-02   0.325069447698333E+00
  0.123109243697479E+03   0.812286689419795E-02   0.310504451849601E+00
  0.122851153039832E+03   0.813993174061434E-02   0.261760072528263E+00
  0.122594142259414E+03   0.815699658703072E-02   0.190659203910098E+00
  0.122338204592902E+03   0.817406143344710E-02   0.114836766844239E+00
  0.122083333333333E+03   0.819112627986348E-02   0.533732754052103E-01
  0.121829521829522E+03   0.820819112627986E-02   0.217965962782488E-01
  0.121576763485477E+03   0.822525597269625E-02   0.278921143333621E-01
  0.121325051759834E+03   0.824232081911263E-02   0.695068805705108E-01
  0.121074380165289E+03   0.825938566552901E-02   0.134995174538630E+00
  0.120824742268041E+03   0.827645051194539E-02   0.206339875831776E+00
  0.120576131687243E+03   0.829351535836178E-02   0.263999449711109E+00
  0.120328542094456E+03   0.831058020477816E-02   0.292322985245087E+00
  0.120081967213115E+03   0.832764505119454E-02   0.283843926222219E+00
  0.119836400817996E+03   0.834470989761092E-02   0.241334660684923E+00
  0.119591836734694E+03   0.836177474402730E-02   0.177025703751172E+00
  0.119348268839104E+03   0.837883959044369E-02   0.109211356862580E+00
  0.119105691056911E+03   0.839590443686007E-02   0.572274388753710E-01
  0.118864097363083E+03   0.841296928327645E-02   0.362549763725000E-01
  0.118623481781376E+03   0.843003412969283E-02   0.534009825542206E-01
  0.118383838383838E+03   0.844709897610921E-02   0.106026106701274E+00
  0.118145161290323E+03   0.846416382252560E-02   0.182782454052366E+00
  0.117907444668008E+03   0.848122866894198E-02   0.266786026739066E+00
  0.117670682730924E+03   0.849829351535836E-02   0.340022151289675E+00
  0.117434869739479E+03   0.851535836177474E-02   0.387727769469729E+00
  0.117200000000000E+03   0.853242320819113E-02   0.401440117651596E+00
  0.116966067864271E+03   0.854948805460751E-02   0.380306896294320E+00
  0.116733067729084E+03   0.856655290102389E-02   0.330319495628027E+00
  0.116500994035785E+03   0.858361774744027E-02   0.262135223898879E+00
  0.116269841269841E+03   0.860068259385666E-02   0.188152697382682E+00
  0.116039603960396E+03   0.861774744027304E-02   0.119822052110043E+00
  0.115810276679842E+03   0.863481228668942E-02   0.656397118787865E-01
  0.115581854043392E+03   0.865187713310580E-02   0.303302743270450E-01
  0.115354330708661E+03   0.866894197952219E-02   0.149011863632741E-01
  0.115127701375246E+03   0.868600682593857E-02   0.173804839418623E-01
  0.114901960784314E+03   0.870307167235495E-02   0.337638687508367E-01
  0.114677103718200E+03   0.872013651877133E-02   0.589058355348214E-01
  0.114453125000000E+03   0.873720136518771E-02   0.872149483289730E-01
  0.114230019493177E+03   0.875426621160410E-02   0.113236551169089E+00
  0.114007782101167E+03   0.877133105802048E-02   0.132186063833635E+00
  0.113786407766990E+03   0.878839590443686E-02   0.140571380609975E+00
  0.113565891472868E+03   0.880546075085324E-02   0.136768915619274E+00
  0.113346228239845E+03   0.882252559726963E-02   0.121464074172422E+00
  0.113127413127413E+03   0.883959044368601E-02   0.976570958985499E-01
  0.112909441233141E+03   0.885665529010239E-02   0.700732284339710E-01
  0.112692307692308E+03   0.887372013651877E-02   0.441408866020356E-01
  0.112476007677543E+03   0.889078498293515E-02   0.245597708761075E-01
  0.112260536398467E+03   0.890784982935154E-02   0.140869901348570E-01
  0.112045889101338E+03   0.892491467576792E-02   0.128005965232257E-01
  0.111832061068702E+03   0.894197952218430E-02   0.182108460330924E-01
  0.111619047619048E+03   0.895904436860068E-02   0.261786965280998E-01
  0.111406844106464E+03   0.897610921501706E-02   0.323942113317318E-01
  0.111195445920304E+03   0.899317406143345E-02   0.338271298540348E-01
  0.110984848484848E+03   0.901023890784983E-02   0.297742826831909E-01
  0.110775047258979E+03   0.902730375426621E-02   0.219504870119719E-01
  0.110566037735849E+03   0.904436860068259E-02   0.137201254900597E-01
  0.110357815442561E+03   0.906143344709898E-02   0.864777026701297E-02
  0.110150375939850E+03   0.907849829351536E-02   0.901028371680212E-02
  0.109943714821764E+03   0.909556313993174E-02   0.147798661636436E-01
  0.109737827715356E+03   0.911262798634812E-02   0.235419572962935E-01
  0.109532710280374E+03   0.912969283276450E-02   0.314044706015026E-01
  0.109328358208955E+03   0.914675767918089E-02   0.345780686411866E-01
  0.109124767225326E+03   0.916382252559727E-02   0.310360702081012E-01
  0.108921933085502E+03   0.918088737201365E-02   0.215985595505094E-01
  0.108719851576994E+03   0.919795221843004E-02   0.995146212113070E-02
  0.108518518518519E+03   0.921501706484642E-02   0.152077906976077E-02
  0.108317929759704E+03   0.923208191126280E-02   0.152673423711305E-02
  0.108118081180812E+03   0.924914675767918E-02   0.129096534476782E-01
  0.107918968692449E+03   0.926621160409556E-02   0.348834740434203E-01
  0.107720588235294E+03   0.928327645051195E-02   0.627035200515584E-01
  0.107522935779817E+03   0.930034129692833E-02   0.888646128924189E-01
  0.107326007326007E+03   0.931740614334471E-02   0.105384610685332E+00
  0.107129798903108E+03   0.933447098976109E-02   0.106512185414823E+00
  0.106934306569343E+03   0.935153583617748E-02   0.909432294438001E-01
  0.106739526411658E+03   0.936860068259386E-02   0.627795315896787E-01
  0.106545454545455E+03   0.938566552901024E-02   0.308774137443201E-01
  0.106352087114338E+03   0.940273037542662E-02   0.664156197961098E-02
  0.106159420289855E+03   0.941979522184300E-02   0.971180502253973E-03
  0.105967450271248E+03   0.943686006825939E-02   0.211424886597337E-01
  0.105776173285199E+03   0.945392491467577E-02   0.685817487896030E-01
  0.105585585585586E+03   0.947098976109215E-02   0.138161328807242E+00
  0.105395683453237E+03   0.948805460750853E-02   0.219144813510039E+00
  0.105206463195691E+03   0.950511945392491E-02   0.297574328365201E+00
  0.105017921146953E+03   0.952218430034130E-02   0.359329164456038E+00
  0.104830053667263E+03   0.953924914675768E-02   0.393236128283038E+00
  0.104642857142857E+03   0.955631399317406E-02   0.393313400071836E+00
  0.104456327985740E+03   0.957337883959044E-02   0.359771961731235E+00
  0.104270462633452E+03   0.959044368600683E-02   0.298910577805424E+00
  0.104085257548845E+03   0.960750853242321E-02   0.221643541807004E+00
  0.103900709219858E+03   0.962457337883959E-02   0.141508697660375E+00
  0.103716814159292E+03   0.964163822525597E-02   0.722981446471369E-01
  0.103533568904594E+03   0.965870307167235E-02   0.258537614629635E-01
  0.103350970017637E+03   0.967576791808874E-02   0.102813906089529E-01
  0.103169014084507E+03   0.969283276450512E-02   0.287220403387994E-01
  0.102987697715290E+03   0.970989761092150E-02   0.788462738075976E-01
  0.102807017543860E+03   0.972696245733788E-02   0.153098794538856E+00
  0.102626970227671E+03   0.974402730375427E-02   0.239735487264336E+00
  0.102447552447552E+03   0.976109215017065E-02   0.324627388773538E+00
  0.102268760907504E+03   0.977815699658703E-02   0.393572111082015E+00
  0.102090592334495E+03   0.979522184300341E-02   0.434845528002073E+00
  0.101913043478261E+03   0.981228668941980E-02   0.441416724696802E+00
  0.101736111111111E+03   0.982935153583618E-02   0.412462379208787E+00
  0.101559792027730E+03   0.984641638225256E-02   0.353533684400481E+00
  0.101384083044983E+03   0.986348122866894E-02   0.275553040983805E+00
  0.101208981001727E+03   0.988054607508533E-02   0.192541865987870E+00
  0.101034482758621E+03   0.989761092150171E-02   0.118685132196031E+00
  0.100860585197935E+03   0.991467576791809E-02   0.655160839569016E-01
  0.100687285223368E+03   0.993174061433447E-02   0.398098992012254E-01
  0.100514579759863E+03   0.994880546075085E-02   0.427503325740570E-01
  0.100342465753425E+03   0.996587030716724E-02   0.705039195330097E-01
  0.100170940170940E+03   0.998293515358362E-02   0.115830630086997E+00
  0.100000000000000E+03   0.100000000000000E-01   0.170336558034163E+00
  0.998296422487223E+02   0.100170648464164E-01   0.226487635593999E+00
  0.996598639455782E+02   0.100341296928328E-01   0.278879619478454E+00
  0.994906621392190E+02   0.100511945392491E-01   0.324615322294265E+00
  0.993220338983051E+02   0.100682593856655E-01   0.362587303700693E+00
  0.991539763113367E+02   0.100853242320819E-01   0.392435567138919E+00
  0.989864864864865E+02   0.101023890784983E-01   0.413421120444210E+00
  0.988195615514334E+02   0.101194539249147E-01   0.423904734771773E+00
  0.986531986531986E+02   0.101365187713311E-01   0.421509747919322E+00
  0.984873949579832E+02   0.101535836177474E-01   0.404006457785285E+00
  0.983221476510067E+02   0.101706484641638E-01   0.370438823100633E+00
  0.981574539363484E+02   0.101877133105802E-01   0.322133718892083E+00
  0.979933110367893E+02   0.102047781569966E-01   0.263076888951677E+00
  0.978297161936561E+02   0.102218430034130E-01   0.199638374313853E+00
  0.976666666666667E+02   0.102389078498294E-01   0.139510697142534E+00
  0.975041597337770E+02   0.102559726962457E-01   0.903440649297415E-01
  0.973421926910299E+02   0.102730375426621E-01   0.584898636817364E-01
  0.971807628524046E+02   0.102901023890785E-01   0.480208319138199E-01
  0.970198675496689E+02   0.103071672354949E-01   0.603239042617366E-01
  0.968595041322314E+02   0.103242320819113E-01   0.941354550989436E-01
  0.966996699669967E+02   0.103412969283276E-01   0.145777355919092E+00
  0.965403624382208E+02   0.103583617747440E-01   0.209511721836378E+00
  0.963815789473684E+02   0.103754266211604E-01   0.277783418174184E+00
  0.962233169129721E+02   0.103924914675768E-01   0.341599445934916E+00
  0.960655737704918E+02   0.104095563139932E-01   0.391214245835097E+00
  0.959083469721768E+02   0.104266211604096E-01   0.417290681571699E+00
  0.957516339869281E+02   0.104436860068259E-01   0.412705774651291E+00
  0.955954323001631E+02   0.104607508532423E-01   0.374577805296656E+00
  0.954397394136808E+02   0.104778156996587E-01   0.306116474621832E+00
  0.952845528455285E+02   0.104948805460751E-01   0.217374359830626E+00
  0.951298701298701E+02   0.105119453924915E-01   0.124568023628702E+00
  0.949756888168558E+02   0.105290102389079E-01   0.473122238623380E-01
  0.948220064724919E+02   0.105460750853242E-01   0.457937184158780E-02
  0.946688206785137E+02   0.105631399317406E-01   0.984366038469365E-02
  0.945161290322581E+02   0.105802047781570E-01   0.670217086682533E-01
  0.943639291465378E+02   0.105972696245734E-01   0.168339014983577E+00
  0.942122186495177E+02   0.106143344709898E-01   0.295036413587337E+00
  0.940609951845907E+02   0.106313993174061E-01   0.421130039223318E+00
  0.939102564102564E+02   0.106484641638225E-01   0.519369741895605E+00
  0.937600000000000E+02   0.106655290102389E-01   0.567819912648278E+00
