#
#    Period, Days, T      Frequency, 1/Days, v      Periodogram, I(v)
#
  0.142926829268293E+03   0.699658703071672E-02   0.948948602916135E-02
  0.142579075425791E+03   0.701365187713311E-02   0.246135588356808E-01
  0.142233009708738E+03   0.703071672354949E-02   0.715834558714519E-01
  0.141888619854722E+03   0.704778156996587E-02   0.146412375427539E+00
  0.141545893719807E+03   0.706484641638225E-02   0.238696829286698E+00
  0.141204819277108E+03   0.708191126279864E-02   0.332375102688422E+00
  0.140865384615385E+03   0.709897610921502E-02   0.408555498891734E+00
  0.140527577937650E+03   0.711604095563140E-02   0.450075851170701E+00
  0.140191387559809E+03   0.713310580204778E-02   0.446312642880026E+00
  0.139856801909308E+03   0.715017064846417E-02   0.396638356838000E+00
  0.139523809523810E+03   0.716723549488055E-02   0.311264194045076E+00
  0.139192399049881E+03   0.718430034129693E-02   0.209020091288072E+00
  0.138862559241706E+03   0.720136518771331E-02   0.112253172781358E+00
  0.138534278959811E+03   0.721843003412969E-02   0.407713377405935E-01
  0.138207547169811E+03   0.723549488054608E-02   0.638258661879186E-02
  0.137882352941176E+03   0.725255972696246E-02   0.991022037095936E-02
  0.137558685446009E+03   0.726962457337884E-02   0.416727387853855E-01
  0.137236533957845E+03   0.728668941979522E-02   0.852466849303600E-01
  0.136915887850467E+03   0.730375426621160E-02   0.123257308583578E+00
  0.136596736596737E+03   0.732081911262799E-02   0.143250126136495E+00
  0.136279069767442E+03   0.733788395904437E-02   0.141693096180780E+00
  0.135962877030162E+03   0.735494880546075E-02   0.124793097435068E+00
  0.135648148148148E+03   0.737201365187713E-02   0.105808692646079E+00
  0.135334872979215E+03   0.738907849829352E-02   0.999587280590273E-01
  0.135023041474654E+03   0.740614334470990E-02   0.118516600173700E+00
  0.134712643678161E+03   0.742320819112628E-02   0.164313804160768E+00
  0.134403669724771E+03   0.744027303754266E-02   0.230067222602155E+00
  0.134096109839817E+03   0.745733788395904E-02   0.300253628482116E+00
  0.133789954337900E+03   0.747440273037543E-02   0.355841065894266E+00
  0.133485193621868E+03   0.749146757679181E-02   0.380391248665084E+00
  0.133181818181818E+03   0.750853242320819E-02   0.365507302492389E+00
  0.132879818594104E+03   0.752559726962457E-02   0.313826243100548E+00
  0.132579185520362E+03   0.754266211604096E-02   0.238594077925767E+00
  0.132279909706546E+03   0.755972696245734E-02   0.159944608994127E+00
  0.131981981981982E+03   0.757679180887372E-02   0.990952952633747E-01
  0.131685393258427E+03   0.759385665529010E-02   0.722368248300584E-01
  0.131390134529148E+03   0.761092150170649E-02   0.859861121583313E-01
  0.131096196868009E+03   0.762798634812287E-02   0.135693131579512E+00
  0.130803571428571E+03   0.764505119453925E-02   0.207132121885363E+00
  0.130512249443207E+03   0.766211604095563E-02   0.280793743097174E+00
  0.130222222222222E+03   0.767918088737201E-02   0.337518408898234E+00
  0.129933481152993E+03   0.769624573378840E-02   0.363734711432290E+00
  0.129646017699115E+03   0.771331058020478E-02   0.354842545694217E+00
  0.129359823399558E+03   0.773037542662116E-02   0.315873314436109E+00
  0.129074889867841E+03   0.774744027303754E-02   0.259463144247721E+00
  0.128791208791209E+03   0.776450511945392E-02   0.201878228128193E+00
  0.128508771929825E+03   0.778156996587031E-02   0.158247312884715E+00
  0.128227571115974E+03   0.779863481228669E-02   0.138535425371730E+00
  0.127947598253275E+03   0.781569965870307E-02   0.145120284850082E+00
  0.127668845315904E+03   0.783276450511946E-02   0.172611323922466E+00
  0.127391304347826E+03   0.784982935153584E-02   0.209720715077649E+00
  0.127114967462039E+03   0.786689419795222E-02   0.242616106029707E+00
  0.126839826839827E+03   0.788395904436860E-02   0.258819978354033E+00
  0.126565874730022E+03   0.790102389078498E-02   0.250540045758189E+00
  0.126293103448276E+03   0.791808873720137E-02   0.216778899383538E+00
  0.126021505376344E+03   0.793515358361775E-02   0.163633045156841E+00
  0.125751072961373E+03   0.795221843003413E-02   0.102911827792841E+00
  0.125481798715203E+03   0.796928327645051E-02   0.492130760340906E-01
  0.125213675213675E+03   0.798634812286689E-02   0.163342598367858E-01
  0.124946695095949E+03   0.800341296928328E-02   0.137875713425856E-01
  0.124680851063830E+03   0.802047781569966E-02   0.441949666028528E-01
  0.124416135881104E+03   0.803754266211604E-02   0.102287386194402E+00
  0.124152542372881E+03   0.805460750853242E-02   0.175803067867287E+00
  0.123890063424947E+03   0.807167235494881E-02   0.248152420653937E+00
  0.123628691983122E+03   0.808873720136519E-02   0.302324254348372E+00
  0.123368421052632E+03   0.810580204778157E-02   0.325069447698262E+00
  0.123109243697479E+03   0.812286689419795E-02   0.310504451849369E+00
  0.122851153039832E+03   0.813993174061434E-02   0.261760072527915E+00
  0.122594142259414E+03   0.815699658703072E-02   0.190659203909703E+00
  0.122338204592902E+03   0.817406143344710E-02   0.114836766843899E+00
  0.122083333333333E+03   0.819112627986348E-02   0.533732754049919E-01
  0.121829521829522E+03   0.820819112627986E-02   0.217965962781878E-01
  0.121576763485477E+03   0.822525597269625E-02   0.278921143334407E-01
  0.121325051759834E+03   0.824232081911263E-02   0.695068805706678E-01
  0.121074380165289E+03   0.825938566552901E-02   0.134995174538783E+00
  0.120824742268041E+03   0.827645051194539E-02   0.206339875831857E+00
  0.120576131687243E+03   0.829351535836178E-02   0.263999449711073E+00
  0.120328542094456E+03   0.831058020477816E-02   0.292322985244937E+00
  0.120081967213115E+03   0.832764505119454E-02   0.283843926221993E+00
  0.119836400817996E+03   0.834470989761092E-02   0.241334660684683E+00
  0.119591836734694E+03   0.836177474402730E-02   0.177025703750966E+00
  0.119348268839104E+03   0.837883959044369E-02   0.109211356862437E+00
  0.119105691056911E+03   0.839590443686007E-02   0.572274388752747E-01
  0.118864097363083E+03   0.841296928327645E-02   0.362549763724042E-01
  0.118623481781376E+03   0.843003412969283E-02   0.534009825540621E-01
  0.118383838383838E+03   0.844709897610921E-02   0.106026106701006E+00
  0.118145161290323E+03   0.846416382252560E-02   0.182782454051975E+00
  0.117907444668008E+03   0.848122866894198E-02   0.266786026738577E+00
  0.117670682730924E+03   0.849829351535836E-02   0.340022151289157E+00
  0.117434869739479E+03   0.851535836177474E-02   0.387727769469269E+00
  0.117200000000000E+03   0.853242320819113E-02   0.401440117651267E+00
  0.116966067864271E+03   0.854948805460751E-02   0.380306896294173E+00
  0.116733067729084E+03   0.856655290102389E-02   0.330319495628057E+00
  0.116500994035785E+03   0.858361774744027E-02   0.262135223899049E+00
  0.116269841269841E+03   0.860068259385666E-02   0.188152697382923E+00
  0.116039603960396E+03   0.861774744027304E-02   0.119822052110276E+00
  0.115810276679842E+03   0.863481228668942E-02   0.656397118789475E-01
  0.115581854043392E+03   0.865187713310580E-02   0.303302743271068E-01
  0.115354330708661E+03   0.866894197952219E-02   0.149011863632364E-01
  0.115127701375246E+03   0.868600682593857E-02   0.173804839417526E-01
  0.114901960784314E+03   0.870307167235495E-02   0.337638687506915E-01
  0.114677103718200E+03   0.872013651877133E-02   0.589058355346708E-01
  0.114453125000000E+03   0.873720136518771E-02   0.872149483288301E-01
  0.114230019493177E+03   0.875426621160410E-02   0.113236551168954E+00
  0.114007782101167E+03   0.877133105802048E-02   0.132186063833494E+00
  0.113786407766990E+03   0.878839590443686E-02   0.140571380609820E+00
  0.113565891472868E+03   0.880546075085324E-02   0.136768915619102E+00
  0.113346228239845E+03   0.882252559726963E-02   0.121464074172239E+00
  0.113127413127413E+03   0.883959044368601E-02   0.976570958983840E-01
  0.112909441233141E+03   0.885665529010239E-02   0.700732284338424E-01
  0.112692307692308E+03   0.887372013651877E-02   0.441408866019557E-01
  0.112476007677543E+03   0.889078498293515E-02   0.245597708760795E-01
  0.112260536398467E+03   0.890784982935154E-02   0.140869901348619E-01
  0.112045889101338E+03   0.892491467576792E-02   0.128005965232397E-01
  0.111832061068702E+03   0.894197952218430E-02   0.182108460330928E-01
  0.111619047619048E+03   0.895904436860068E-02   0.261786965280721E-01
  0.111406844106464E+03   0.897610921501706E-02   0.323942113316784E-01
  0.111195445920304E+03   0.899317406143345E-02   0.338271298539681E-01
  0.110984848484848E+03   0.901023890784983E-02   0.297742826831288E-01
  0.110775047258979E+03   0.902730375426621E-02   0.219504870119270E-01
  0.110566037735849E+03   0.904436860068259E-02   0.137201254900267E-01
  0.110357815442561E+03   0.906143344709898E-02   0.864777026697828E-02
  0.110150375939850E+03   0.907849829351536E-02   0.901028371673512E-02
  0.109943714821764E+03   0.909556313993174E-02   0.147798661635176E-01
  0.109737827715356E+03   0.911262798634812E-02   0.235419572960942E-01
  0.109532710280374E+03   0.912969283276450E-02   0.314044706012414E-01
  0.109328358208955E+03   0.914675767918089E-02   0.345780686408905E-01
  0.109124767225326E+03   0.916382252559727E-02   0.310360702078190E-01
  0.108921933085502E+03   0.918088737201365E-02   0.215985595502830E-01
  0.108719851576994E+03   0.919795221843004E-02   0.995146212099261E-02
  0.108518518518519E+03   0.921501706484642E-02   0.152077906971783E-02
  0.108317929759704E+03   0.923208191126280E-02   0.152673423714633E-02
  0.108118081180812E+03   0.924914675767918E-02   0.129096534477508E-01
  0.107918968692449E+03   0.926621160409556E-02   0.348834740434897E-01
  0.107720588235294E+03   0.928327645051195E-02   0.627035200515953E-01
  0.107522935779817E+03   0.930034129692833E-02   0.888646128924115E-01
  0.107326007326007E+03   0.931740614334471E-02   0.105384610685292E+00
  0.107129798903108E+03   0.933447098976109E-02   0.106512185414770E+00
  0.106934306569343E+03   0.935153583617748E-02   0.909432294437612E-01
  0.106739526411658E+03   0.936860068259386E-02   0.627795315896659E-01
  0.106545454545455E+03   0.938566552901024E-02   0.308774137443320E-01
  0.106352087114338E+03   0.940273037542662E-02   0.664156197962787E-02
  0.106159420289855E+03   0.941979522184300E-02   0.971180502252344E-03
  0.105967450271248E+03   0.943686006825939E-02   0.211424886596989E-01
  0.105776173285199E+03   0.945392491467577E-02   0.685817487895444E-01
  0.105585585585586E+03   0.947098976109215E-02   0.138161328807189E+00
  0.105395683453237E+03   0.948805460750853E-02   0.219144813510044E+00
  0.105206463195691E+03   0.950511945392491E-02   0.297574328365318E+00
  0.105017921146953E+03   0.952218430034130E-02   0.359329164456310E+00
  0.104830053667263E+03   0.953924914675768E-02   0.393236128283466E+00
  0.104642857142857E+03   0.955631399317406E-02   0.393313400072367E+00
  0.104456327985740E+03   0.957337883959044E-02   0.359771961731802E+00
  0.104270462633452E+03   0.959044368600683E-02   0.298910577805943E+00
  0.104085257548845E+03   0.960750853242321E-02   0.221643541807400E+00
  0.103900709219858E+03   0.962457337883959E-02   0.141508697660596E+00
  0.103716814159292E+03   0.964163822525597E-02   0.722981446471827E-01
  0.103533568904594E+03   0.965870307167235E-02   0.258537614628735E-01
  0.103350970017637E+03   0.967576791808874E-02   0.102813906087973E-01
  0.103169014084507E+03   0.969283276450512E-02   0.287220403386477E-01
  0.102987697715290E+03   0.970989761092150E-02   0.788462738075026E-01
  0.102807017543860E+03   0.972696245733788E-02   0.153098794538841E+00
  0.102626970227671E+03   0.974402730375427E-02   0.239735487264392E+00
  0.102447552447552E+03   0.976109215017065E-02   0.324627388773637E+00
  0.102268760907504E+03   0.977815699658703E-02   0.393572111082115E+00
  0.102090592334495E+03   0.979522184300341E-02   0.434845528002155E+00
  0.101913043478261E+03   0.981228668941980E-02   0.441416724696851E+00
  0.101736111111111E+03   0.982935153583618E-02   0.412462379208814E+00
  0.101559792027730E+03   0.984641638225256E-02   0.353533684400508E+00
  0.101384083044983E+03   0.986348122866894E-02   0.275553040983847E+00
  0.101208981001727E+03   0.988054607508533E-02   0.192541865987927E+00
  0.101034482758621E+03   0.989761092150171E-02   0.118685132196085E+00
  0.100860585197935E+03   0.991467576791809E-02   0.655160839569210E-01
  0.100687285223368E+03   0.993174061433447E-02   0.398098992011739E-01
  0.100514579759863E+03   0.994880546075085E-02   0.427503325739256E-01
  0.100342465753425E+03   0.996587030716724E-02   0.705039195328198E-01
  0.100170940170940E+03   0.998293515358362E-02   0.115830630086818E+00
  0.100000000000000E+03   0.100000000000000E-01   0.170336558034074E+00
  0.998296422487223E+02   0.100170648464164E-01   0.226487635594074E+00
  0.996598639455782E+02   0.100341296928328E-01   0.278879619478753E+00
  0.994906621392190E+02   0.100511945392491E-01   0.324615322294797E+00
  0.993220338983051E+02   0.100682593856655E-01   0.362587303701402E+00
  0.991539763113367E+02   0.100853242320819E-01   0.392435567139713E+00
  0.989864864864865E+02   0.101023890784983E-01   0.413421120444966E+00
  0.988195615514334E+02   0.101194539249147E-01   0.423904734772384E+00
  0.986531986531986E+02   0.101365187713311E-01   0.421509747919704E+00
  0.984873949579832E+02   0.101535836177474E-01   0.404006457785420E+00
  0.983221476510067E+02   0.101706484641638E-01   0.370438823100549E+00
  0.981574539363484E+02   0.101877133105802E-01   0.322133718891854E+00
  0.979933110367893E+02   0.102047781569966E-01   0.263076888951386E+00
  0.978297161936561E+02   0.102218430034130E-01   0.199638374313588E+00
  0.976666666666667E+02   0.102389078498294E-01   0.139510697142346E+00
  0.975041597337770E+02   0.102559726962457E-01   0.903440649296550E-01
  0.973421926910299E+02   0.102730375426621E-01   0.584898636817347E-01
  0.971807628524046E+02   0.102901023890785E-01   0.480208319138831E-01
  0.970198675496689E+02   0.103071672354949E-01   0.603239042618419E-01
  0.968595041322314E+02   0.103242320819113E-01   0.941354550990757E-01
  0.966996699669967E+02   0.103412969283276E-01   0.145777355919260E+00
  0.965403624382208E+02   0.103583617747440E-01   0.209511721836593E+00
  0.963815789473684E+02   0.103754266211604E-01   0.277783418174463E+00
  0.962233169129721E+02   0.103924914675768E-01   0.341599445935252E+00
  0.960655737704918E+02   0.104095563139932E-01   0.391214245835471E+00
  0.959083469721768E+02   0.104266211604096E-01   0.417290681572060E+00
  0.957516339869281E+02   0.104436860068259E-01   0.412705774651593E+00
  0.955954323001631E+02   0.104607508532423E-01   0.374577805296856E+00
  0.954397394136808E+02   0.104778156996587E-01   0.306116474621918E+00
  0.952845528455285E+02   0.104948805460751E-01   0.217374359830610E+00
  0.951298701298701E+02   0.105119453924915E-01   0.124568023628626E+00
  0.949756888168558E+02   0.105290102389079E-01   0.473122238622536E-01
  0.948220064724919E+02   0.105460750853242E-01   0.457937184154824E-02
  0.946688206785137E+02   0.105631399317406E-01   0.984366038472451E-02
  0.945161290322581E+02   0.105802047781570E-01   0.670217086683543E-01
  0.943639291465378E+02   0.105972696245734E-01   0.168339014983706E+00
  0.942122186495177E+02   0.106143344709898E-01   0.295036413587439E+00
  0.940609951845907E+02   0.106313993174061E-01   0.421130039223326E+00
  0.939102564102564E+02   0.106484641638225E-01   0.519369741895476E+00
  0.937600000000000E+02   0.106655290102389E-01   0.567819912647984E+00
